ix1,iy1,iz1,E111,E112,E113,E121,E122,E123,E131,E132,E133,E211,E212,E213,E221,E222,E223,E231,E232,E233,E311,E312,E313,E321,E322,E323,E331,E332,E333,trueE
14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523431
2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95012,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98795
14,15,4,0,0,0,0,0,0,0,0,0,0,0.343503,0,0,0.582561,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13514
10,2,9,0,0,0,0,0.356044,0,0,0,0,0,0,0,0,3.102,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07855
3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557447
11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30166,0,0,0,0,0,0,0,0.236649,2.23187,0,0.100074,0,0,4.1285
4,8,6,0,0,0,0,0,0,0,0,0,0,0,0.393314,0,1.3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652343
5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12802,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46082
4,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41015,0,0,0.145101,0,0,0,0,0,0,0,0,0,0,1.5721
6,4,3,0,0,0,0,0.308653,0,0,0,0,0,0,0,0,1.68424,0,0,0,0,0,0,0,0.167176,0,0,0,0,0,1.67156
2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57027,0,0,0,0,0,0.220112,0,0,0,0,0,0,0,3.89662
5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80994,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91059
12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60674,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5138
6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90637,0,0,0,0,0,0.162201,0,0,2.64716,0,0,0,0,5.18444
2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18706,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77336
3,8,7,0,0,0.212331,0,0,0,0,0,0,0,0,0,0,0.861428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858474
1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7645,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91941
10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71709,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26326
8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89343,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46992
14,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409619
10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843329
4,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30536,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82409
15,5,6,0.185043,0,0,0,0,0,0,0,0,0,0,0,0,2.87166,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77278
5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84731,0,0,0,0.113857,0,0,0,0,0,0,0,0,0,1.70592
6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628094
14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87338,0,0,0,0,0,0,0,0,0.265606,0,0,0,0,3.9407
8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0.210736,1.14662,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42257
7,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872628
8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7946,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71688
8,15,1,0,0,0,0,0,0,0,0,0,0,0.500796,0,0,1.26472,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63515
6,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510121
7,5,7,0,0,0,0,0,0,0,0,0,0,0,0.183362,0,1.85057,0,0.198529,0,0,0,0,0,0,0,0,0,0,0,1.92206
11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45529,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57839
7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64743,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40578
12,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64477,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5936
8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75758,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57465
14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52787,0,0,0,0,0,0,0,0,0,0,0,0,0.115451,2.06196
15,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87383,0,0,0.809523,0,0,0,0,0,0,0,0,0,0,4.0771
11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2061,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57706
12,15,3,0,0,0,0,0,0,0,0,0,0,1.30012,0,0,1.46606,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16111
11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42375,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59058
8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03191,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08365
3,13,7,0,0,0,0,0.114542,0,0,0,0,0,0,0,0,2.27473,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31804
12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04209,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76695
2,2,7,0,0,0,0,0.439095,0,0,0,0.31991,0,0,0,0,2.55161,0,0,0,0,0,0,0,0.155726,0,0,0,0,0,3.56307
2,16,7,0,0,0,0,0,0,0,0,0,0,0.221733,0,0,1.65828,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40126
14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34585,0,0,0.199471,0,0,0,0,0,0,0,0,0,0,1.26617
4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66735,0,0,0.296727,0,0,0,0,0.401511,0,0,0,0,0,3.50037
4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96016,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48955
9,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75014
14,4,1,0,0,0,0,0,0,0,0.317676,0,0,0,0,0,5.08774,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66582
6,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18702,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94815
1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22546,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04998
13,1,1,0,0,0,0,0.213918,0,0,0,0,0,0,0,0,6.31155,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14572
10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22754,0,0,0,0,0,0.436383,0,0,0,0,0,0,0,2.27361
13,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389657
3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921777,0,0,0.228434,0,0,0,0,0,0,0,0,0,0,0.805865
11,14,4,0,0,0,0,0,0,0,0.268397,0,0,0,0,0,4.57447,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73859
2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72221,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9357
15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61352,0,0,0.391238,0,0,0,0,0,0.219172,0,0,1.03938,0,4.54041
5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40714,0,0,0,0,0,0,0,0,0.166424,0,0,0,0,1.29642
12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09218,0,0,0,0,0,0,0,0,0.387375,0,0,0,0,2.09082
7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30101,0,0.288241,0.116917,0,0,0,0,0,0,0,0,0,0,2.61777
8,7,5,0,0,0,0,0,0,0,0,0,0,0,0.128358,0,0.491855,0,0,0,0,0,0,0,0,0.137721,0,0,0,0,0.517533
8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90919,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54745
15,8,9,0,0,0,0,0,0,0,0,0,0,0.278363,0,0,1.837,0,0,0,0,0,0,0,0,1.50287,0,0,0,0,3.38316
2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73496,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66734
5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29039,0,0,0,0,0,0.103599,0,0,0,0,0,0,0,0.905712
12,10,5,0,0,0,0,0,0,0.242043,0,0,0,0,0,0,1.78887,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97774
7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04105,0,0,0.495048,0,0,0,0,0,0,0,0,0,0,1.82763
14,13,1,0,0,0,0,0,0,0,0,0,0,0.36122,0,0,3.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70555
9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24956,0,0,0,0,0.171441,0,0,0,0.149112,0,0,0,0,5.03641
16,6,4,0,0,0,0,0,0,0,0,0,0,0.258745,0,0,1.7057,0,0,0.21788,0,0,0,0,0,0,0,0,0,0,1.62947
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50163,0,0,0,0,0,0,0,0,0.179963,0,0,0,0,2.38447
6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.318116,0.616953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573056
13,6,3,0.186922,0,0,0,0,0,0,0,0,0,0,0,0,1.51624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46584
16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79138,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18785
16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713688,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4873
3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520591
9,9,7,0,0.267491,0,0,0.34389,0,0,0,0,0,0,0,0,0.950768,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08839
16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20995,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02422
5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23222,0.148372,0,0,0,0,0,0,0,0.143482,0,0,0,0,0.418025
16,13,5,0,0,0,0,0,0,0,0,0,0,0.16968,0,0,1.8428,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1394
2,15,9,0,0,0,0.36998,0,0,0,0,0,0,0,0,0,1.05205,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02173
11,4,2,0,0,0,0,0,0,0.14115,0,0,0,0,0,0,2.37466,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77476
9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520109
8,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0.423408,2.49994,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64754
8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23456,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81194
3,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34804,0,0,0,0,0,0,0,0,0.230169,0,0,0,0,1.56477
14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884046,0,0,0,0,0.121305,0,0,0,0,0,0,0,0,0.958341
10,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23959,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67952
9,8,2,0,0,0,0,0,0,0,0,0,0,0,0.159364,0,3.14054,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73979
10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29962
13,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0.34859,0.466509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529014
6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21163,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0573
7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66254,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88874
5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43522,0,0,0.268961,0,0,0,0,0,0,0,0,0,0,3.41974
15,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52968,0,0,0,0,0,0,0,0,0.449198,0,0,0,0,2.10346
14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817396,0,0.165047,0,0,0,0,0,0,0,0,0,0,0,0.70553
5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77735,0,0,0.484494,0,0,0,0,0,0,0,0,0,0,2.67906
16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93246,0,0,0,0.112558,0,0,0,0,0,0,0,0,0,2.81451
7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507088,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00886
1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49768,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47745
12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66293,0.11551,0,0,0,0.195301,0,0,0,0,0,0,0,0,5.27975
6,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88818,0,0,0,0,0,1.9765,0,0,0.659688,0,0,0,0,4.72979
6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3604,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71893
2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5759,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50732
15,9,3,0,0,0,0,0,0,0.277695,0,0,0,0,0,0,4.75722,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46815
14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0978,0,0,0,0,0,0,0,0,0,0.293236,0,0,0,0.925409
7,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24272,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36776
5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36854,0,0,0.246811,0,0,0,0,0,0,0,0,0,0,1.50054
14,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24643,0,0,0,0,0,0,0,0,0,0,0,0,0.228649,2.77283
2,11,1,0,0,0,0,0,0,0,0,0,0,0.191287,0,0,3.49604,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83079
16,4,1,0,0,0,0,0,0,0,0,0.132105,0,0,0,0,4.40496,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16749
1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1643,0,0,0,0.104749,0,0,0,0,0,0,0,0,0,2.30991
3,4,4,0,0,0,0,0,0,0,0,0,0,1.00893,0,0,2.09316,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43992
16,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05524,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63501
12,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1947,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40732
11,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56213,0,0,0,0,0.16423,0,0,0,0,0,0,0,0,1.44212
14,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19833,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05339
8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89993,0,0,0,0,0,0.212496,0,0,0,0,0,0,0,2.93585
1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41334,0,0,0,0,0,0.127705,0.194433,0,0,0,0,0,0,2.17885
11,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64974,0,0,0,0,0,0,0,0,0,0,0,0,0.269749,3.0993
5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53493,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88239
16,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43413,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70891
12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262304,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67158
13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75396,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54958
15,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2671,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33896
16,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742097
4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14031,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87197
14,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86166,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08395
2,2,6,0,0,0,0,0,0,0,0.207964,0,0,0.850026,0,0,2.86286,0,0,0,0,0,0.269662,0,0,0,0,0,0,0,3.75358
1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67723,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64495
14,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63956,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38099
15,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9166,0,0,0,0,0,0.143719,0,0,0,0,0,0,0,4.77402
7,12,4,0,0,0,0,0,0,0,0.229847,0,0,0,0,0,3.72023,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70094
1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13572,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99319
2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93954,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68131
7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28709,0,0,0,0,0,0,0,0.643042,0,0,0,0,0,4.66376
11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61209,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29954
13,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38958,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3023
1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35995,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95538
11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96752,0,0,2.5194,0,0,0,0,0,0,0,0,0,0,5.70523
11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88378,0,0,0,0,0,0,0,0,0,0,0,0.130056,0.137261,4.45247
2,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7194,0,0,0,0.255617,0,0,0,0,0,0,0,0,0,2.26532
10,2,5,0,0,0.114237,0,0,0,0,0,0,0,0,0,0,3.66584,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1524
8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39422,0,0,0,0,0,0,0,0,2.41755,0,0,0,0,5.60641
2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30145,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22235
5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29922,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05841
5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46507,0,0,0,0,0,0,0,0,0,0.124512,0,0,0,2.97541
2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44992,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99507
9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37977,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67832
6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59945,0,0,0,0,0,0,0,0,0.222798,0,0,0,0,1.36074
11,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93551,0,0,0,0,0,0,0,0.194195,0,0,0,0,0,1.8824
16,4,9,0.162186,0,0,0,0,0,0,0,0,0,0,0,0,0.793602,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39905
13,5,7,0,0,0,0,0,0,0,0,0,0,1.08752,0,0,1.63951,0,0,0,0.221328,0,0.151287,0,0,0,0,0,0,0,3.12486
6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94325,0,0,0,0,0,0.335473,0,0,0,0,0,0,0,3.12715
7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758569
11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27769,0.113087,0,0,0,0,0,0,0,0.296021,0,0,0,0,1.35909
9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885307,0,0,0,0,0,0.134107,0,0,0,0,0,0,0,1.91833
2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995707,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0516
3,14,5,0,0,0,0,0,0,0,0.127001,0,0,0,0,0,5.17718,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90358
2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3207,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43777
15,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25973,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08259
12,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87552,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43767
12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561634
6,7,6,0,0,0,0,0.210554,0,0,0,0,0,0,0,0,0.816069,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42189
11,15,3,0,0.161924,0,0,0,0,0,0,0,0,0,0,0,1.59718,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47968
9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37555,0,0,0,0,0,0,0,0,1.08953,0,0,0,0,3.45758
6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16625,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49701
4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49782,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7244
11,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64387,0,0,0,0,0,0,0,0,0,0.121852,0,0,0,1.55024
3,5,6,0,0,0,0,0.125457,0,0.10824,0.364842,0,0,0,0,0,5.65095,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63445
9,13,3,0,0,0,0,0,0,0,0,0,0,0.676663,0,0,3.10786,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84761
10,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86084,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78044
7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16602,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76584
15,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53414,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7188
13,16,1,0,0,0,0,0.185623,0,0,0,0,0,0,0,0,2.29135,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54305
4,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69082,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16497
12,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11859,0,0,0.259046,0,0,0,0,0,0,0,0,0,0,3.52496
5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31257,0,0,0,0,0,0,0.170634,0,0,0,0,0,0,1.58551
5,15,6,0,0,0,0.108229,0,0,0,0,0,0,0,0,0,1.2296,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18536
11,10,2,0,0,0,0,0,0,0,0,0,0,0.435236,0,0,0.998938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738437
15,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90629
5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67243,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50356
10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25744,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26738
4,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794131
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647722
16,5,6,0,0,0,0,0.649121,0,0,0,0,0,0,0,0,0.975045,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3947
11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78279,0,0,0,0,0,0,0,0.314248,0,0,0,0,0,1.79578
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01274,0,0,0,0,0,0.201705,0,0,0,0,0,0,0,2.03806
14,4,2,0.418139,0,0,0,0,0,0,0,0,0,0,0,0,3.18496,0,0,0.505707,0,0,0,0,0,0,0,0,0,0,2.99118
2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26137,0,0,0,0,0,0,0,0,0,0,0,0.141328,0,1.08659
13,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61748,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47542
8,3,3,0.123426,0,0,0,0,0,0,0,0,0,0,0,0,2.11396,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63077
16,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38923,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41243
2,5,2,0,0,0,0,0.153658,0,0,0,0,0,0,0,0,2.04032,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38042
2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71376,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15761
